COWNNUM,OCCPCODE,CLTSEX,MARRYD,CLTTYPE,BILLCHNL,Count_product,Age_Product1,Age,Product_1,Product_2
10504551,1078,M,M,P,C,1,0,25,01_Endowment,02_CI Endowment
10504560,1078,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10504727,218,F,M,P,C,1,0,26,05_ILP 2016 - Prulink,02_CI Endowment
10505563,1516,F,M,P,C,1,0,44,02_CI Endowment,02_CI Endowment
10505713,1078,F,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10505769,2019,F,S,P,C,1,0,26,02_CI Endowment,02_CI Endowment
10505839,1516,F,M,P,C,1,0,29,02_CI Endowment,02_CI Endowment
10506149,1078,F,M,P,C,1,0,44,02_CI Endowment,02_CI Endowment
10506349,2309,F,M,P,C,1,0,56,02_CI Endowment,02_CI Endowment
10506836,1516,F,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10507003,1078,M,M,P,C,1,0,49,02_CI Endowment,02_CI Endowment
10507046,2019,F,M,P,C,1,0,38,01_Endowment,02_CI Endowment
10507221,1078,F,M,P,C,1,0,45,05_ILP 2016 - Prulink,02_CI Endowment
10507372,1516,F,M,P,C,1,0,40,05_ILP 2016 - Prulink,02_CI Endowment
10507444,2309,F,M,P,C,1,0,41,05_ILP 2016 - Prulink,02_CI Endowment
10507477,1516,F,M,P,C,1,0,28,02_CI Endowment,02_CI Endowment
10508018,2309,F,M,P,C,1,0,57,05_ILP 2016 - Prulink,02_CI Endowment
10508046,1423,F,M,P,C,1,0,39,05_ILP 2016 - Prulink,02_CI Endowment
10508276,1516,M,M,P,C,1,0,55,02_CI Endowment,02_CI Endowment
10508760,1078,F,M,P,C,1,0,30,02_CI Endowment,02_CI Endowment
10509015,2309,F,M,P,C,1,0,49,02_CI Endowment,02_CI Endowment
10509310,1516,M,M,P,C,1,0,31,02_CI Endowment,02_CI Endowment
10509404,218,M,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10509736,1489,F,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10510229,1599,F,M,P,C,1,0,34,01_Endowment,02_CI Endowment
10510864,1078,F,M,P,C,1,0,36,05_ILP 2016 - Prulink,02_CI Endowment
10510892,218,F,M,P,C,1,0,41,05_ILP 2016 - Prulink,02_CI Endowment
10510912,1516,F,M,P,C,1,0,31,01_Endowment,02_CI Endowment
10511459,997,F,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10511808,1078,F,M,P,C,1,0,46,02_CI Endowment,02_CI Endowment
10512388,1830,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10512480,1078,F,M,P,C,1,0,47,02_CI Endowment,02_CI Endowment
10512526,1516,F,M,P,C,1,0,42,05_ILP 2016 - Prulink,02_CI Endowment
10512595,1078,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,02_CI Endowment
10512646,1516,F,M,P,C,1,0,39,05_ILP 2016 - Prulink,02_CI Endowment
10512762,2309,F,M,P,C,1,0,30,01_Endowment,02_CI Endowment
10512891,2025,F,M,P,C,1,0,52,05_ILP 2016 - Prulink,02_CI Endowment
10513201,448,F,M,P,C,1,0,46,02_CI Endowment,02_CI Endowment
10513207,26,M,M,P,C,1,0,27,01_Endowment,02_CI Endowment
10514558,447,F,M,P,C,1,0,48,05_ILP 2016 - Prulink,02_CI Endowment
10514746,1516,F,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10514933,2025,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10515317,1078,M,M,P,C,1,0,41,02_CI Endowment,02_CI Endowment
10515748,1078,M,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10515766,2019,F,M,P,C,1,0,27,01_Endowment,02_CI Endowment
10515830,1516,F,M,P,C,1,0,28,02_CI Endowment,02_CI Endowment
10515837,2309,F,M,P,C,1,0,60,05_ILP 2016 - Prulink,02_CI Endowment
10515873,218,M,M,P,C,1,0,33,02_CI Endowment,02_CI Endowment
10516058,1078,F,M,P,C,1,0,24,02_CI Endowment,02_CI Endowment
10516173,2025,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10516240,1516,M,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10516332,1516,M,M,P,C,1,0,34,02_CI Endowment,02_CI Endowment
10516624,1489,M,M,P,C,1,0,28,02_CI Endowment,02_CI Endowment
10516635,1078,M,M,P,C,1,0,51,02_CI Endowment,02_CI Endowment
10516848,1078,F,M,P,C,1,0,24,02_CI Endowment,02_CI Endowment
10517099,1516,F,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10517442,2025,F,M,P,C,1,0,42,05_ILP 2016 - Prulink,02_CI Endowment
10517520,1516,F,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10517693,1516,F,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10517838,1516,M,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10517906,1078,F,M,P,C,1,0,26,05_ILP 2016 - Prulink,02_CI Endowment
10517996,1516,F,M,P,C,1,0,42,02_CI Endowment,02_CI Endowment
10518186,2309,F,M,P,C,1,0,60,03_Universal life,02_CI Endowment
10518263,801,F,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10518903,1830,F,M,P,B,1,0,39,05_ILP 2016 - Prulink,02_CI Endowment
10519169,1516,F,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10519319,1516,F,M,P,C,1,0,47,01_Endowment,02_CI Endowment
10519352,2218,F,M,P,C,1,0,45,02_CI Endowment,02_CI Endowment
10519457,218,F,S,P,C,1,0,23,02_CI Endowment,02_CI Endowment
10519461,2309,F,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10519932,1516,M,M,P,C,1,0,41,02_CI Endowment,02_CI Endowment
10520251,447,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10520256,1078,M,M,P,C,1,0,35,01_Endowment,02_CI Endowment
10520536,218,F,S,P,C,1,0,22,05_ILP 2016 - Prulink,02_CI Endowment
10520836,1516,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10521050,1078,M,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10521112,1450,F,M,P,C,1,0,38,05_ILP 2016 - Prulink,02_CI Endowment
10521698,2223,F,S,P,C,1,0,26,05_ILP 2016 - Prulink,02_CI Endowment
10521973,1078,F,M,P,C,1,0,42,01_Endowment,02_CI Endowment
10522152,2309,F,M,P,C,1,0,53,02_CI Endowment,02_CI Endowment
10522793,2020,M,M,P,C,1,0,46,05_ILP 2016 - Prulink,02_CI Endowment
10522806,218,F,M,P,C,1,0,36,05_ILP 2016 - Prulink,02_CI Endowment
10523415,1516,M,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10523989,1078,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,02_CI Endowment
10524040,2019,F,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10524157,1078,F,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10524287,8,F,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10524485,376,M,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10524495,218,M,M,P,C,1,0,39,05_ILP 2016 - Prulink,02_CI Endowment
10525055,2025,F,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10525133,1078,M,M,P,C,1,0,55,02_CI Endowment,02_CI Endowment
10525217,2025,F,M,P,C,1,0,46,02_CI Endowment,02_CI Endowment
10525609,1078,F,M,P,C,1,0,26,01_Endowment,02_CI Endowment
10526106,218,F,M,P,C,1,0,45,05_ILP 2016 - Prulink,02_CI Endowment
10526243,218,F,M,P,C,1,0,29,01_Endowment,02_CI Endowment
10526312,1516,F,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10526376,1516,M,M,P,C,1,0,41,02_CI Endowment,02_CI Endowment
10526444,218,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10527145,2025,M,M,P,C,1,0,47,02_CI Endowment,02_CI Endowment
10528651,1078,F,M,P,C,1,0,30,01_Endowment,02_CI Endowment
10529003,2025,F,M,P,C,1,0,42,05_ILP 2016 - Prulink,02_CI Endowment
10529146,218,M,M,P,C,1,0,43,05_ILP 2016 - Prulink,02_CI Endowment
10529159,456,F,M,P,C,1,0,51,02_CI Endowment,02_CI Endowment
10529598,1078,M,M,P,C,1,0,35,05_ILP 2016 - Prulink,02_CI Endowment
10529882,2309,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10530465,231,F,S,P,C,1,0,27,05_ILP 2016 - Prulink,02_CI Endowment
10530989,51,F,M,P,C,1,0,49,02_CI Endowment,02_CI Endowment
10531089,218,F,M,P,C,1,0,29,02_CI Endowment,02_CI Endowment
10531118,2025,F,M,P,C,1,0,29,02_CI Endowment,02_CI Endowment
10531433,2309,F,M,P,C,1,0,60,05_ILP 2016 - Prulink,02_CI Endowment
10531497,2025,F,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10531570,1078,F,S,P,C,1,0,36,05_ILP 2016 - Prulink,02_CI Endowment
10531588,430,M,M,P,C,1,0,30,02_CI Endowment,02_CI Endowment
10531718,1516,F,M,P,C,1,0,55,05_ILP 2016 - Prulink,02_CI Endowment
10532347,218,F,M,P,C,1,0,42,05_ILP 2016 - Prulink,02_CI Endowment
10532751,997,M,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10534245,1516,M,M,P,C,1,0,31,02_CI Endowment,02_CI Endowment
10534278,1516,M,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10534540,2309,F,M,P,C,1,0,33,02_CI Endowment,02_CI Endowment
10534575,1516,M,M,P,C,1,0,28,02_CI Endowment,02_CI Endowment
10535035,213,F,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10535184,218,F,M,P,C,1,0,46,02_CI Endowment,02_CI Endowment
10535255,801,M,M,P,C,1,0,44,02_CI Endowment,02_CI Endowment
10535590,1516,F,M,P,C,1,0,32,02_CI Endowment,02_CI Endowment
10536129,1090,M,S,P,C,1,0,42,05_ILP 2016 - Prulink,02_CI Endowment
10536615,721,F,M,P,C,1,0,34,01_Endowment,02_CI Endowment
10537141,1516,M,M,P,C,1,0,42,02_CI Endowment,02_CI Endowment
10537229,2025,F,M,P,C,1,0,45,02_CI Endowment,02_CI Endowment
10537804,2499,F,M,P,C,1,1,31,02_CI Endowment,02_CI Endowment
10537842,1516,F,M,P,C,1,0,46,02_CI Endowment,02_CI Endowment
10538067,2309,F,M,P,C,1,0,30,04_PruCare Plus,02_CI Endowment
10538105,2309,F,M,P,C,1,0,34,05_ILP 2016 - Prulink,02_CI Endowment
10538173,2025,F,M,P,C,1,0,53,02_CI Endowment,02_CI Endowment
10538260,1078,M,S,P,C,1,0,24,04_PruCare Plus,02_CI Endowment
10538435,1078,F,M,P,C,1,0,54,02_CI Endowment,02_CI Endowment
10539150,1078,F,M,P,C,1,0,53,05_ILP 2016 - Prulink,02_CI Endowment
10539336,218,F,M,P,B,1,0,38,02_CI Endowment,02_CI Endowment
10539461,1078,F,M,P,C,1,0,30,02_CI Endowment,02_CI Endowment
10539608,1078,F,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10539829,1489,F,M,P,C,1,0,27,02_CI Endowment,02_CI Endowment
10540102,1516,M,M,P,C,1,0,58,05_ILP 2016 - Prulink,02_CI Endowment
10541030,218,F,M,P,C,1,0,42,05_ILP 2016 - Prulink,02_CI Endowment
10541040,1516,M,M,P,C,1,0,34,02_CI Endowment,02_CI Endowment
10541121,2309,F,M,P,C,1,0,38,05_ILP 2016 - Prulink,02_CI Endowment
10541248,2025,F,M,P,C,1,0,55,02_CI Endowment,02_CI Endowment
10541676,1516,M,M,P,C,1,0,41,02_CI Endowment,02_CI Endowment
10541759,1489,M,M,P,C,1,0,42,02_CI Endowment,02_CI Endowment
10542116,448,F,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10542133,1078,M,M,P,C,1,0,27,02_CI Endowment,02_CI Endowment
10542150,2025,F,M,P,C,1,0,55,02_CI Endowment,02_CI Endowment
10543028,218,F,M,P,C,1,0,37,03_Universal life,02_CI Endowment
10543050,1078,F,M,P,C,1,0,46,02_CI Endowment,02_CI Endowment
10543075,2025,F,M,P,C,1,0,34,02_CI Endowment,02_CI Endowment
10543102,1078,F,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10543373,213,F,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10543402,2025,F,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10543828,2025,F,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10544019,801,M,M,P,C,1,0,31,02_CI Endowment,02_CI Endowment
10544141,359,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10544358,1489,M,M,P,C,1,0,49,05_ILP 2016 - Prulink,02_CI Endowment
10544433,2405,M,M,P,C,1,0,54,02_CI Endowment,02_CI Endowment
10544450,1078,F,M,P,C,1,0,47,02_CI Endowment,02_CI Endowment
10544683,1040,M,M,P,C,1,0,42,04_PruCare Plus,02_CI Endowment
10544931,1078,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10545000,376,M,M,P,C,1,0,34,04_PruCare Plus,02_CI Endowment
10545099,1516,F,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10545253,2218,F,M,P,C,1,0,31,02_CI Endowment,02_CI Endowment
10545334,1078,F,M,P,C,1,0,51,02_CI Endowment,02_CI Endowment
10545489,1078,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10545571,218,F,M,P,C,1,0,32,02_CI Endowment,02_CI Endowment
10545870,218,F,M,P,C,1,0,33,05_ILP 2016 - Prulink,02_CI Endowment
10545949,1078,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10545958,218,M,M,P,C,1,0,30,02_CI Endowment,02_CI Endowment
10546010,1078,M,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10546125,1078,F,M,P,C,1,0,25,02_CI Endowment,02_CI Endowment
10546295,2499,F,M,P,C,1,0,32,05_ILP 2016 - Prulink,02_CI Endowment
10546667,2437,M,M,P,C,1,0,30,02_CI Endowment,02_CI Endowment
10547185,1078,F,M,P,C,1,0,46,02_CI Endowment,02_CI Endowment
10547234,218,M,M,P,C,1,0,33,05_ILP 2016 - Prulink,02_CI Endowment
10547279,218,F,M,P,C,1,0,26,05_ILP 2016 - Prulink,02_CI Endowment
10547469,231,M,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10547817,801,M,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10548035,1516,M,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10548083,2025,F,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10548225,2025,M,M,P,C,1,0,29,02_CI Endowment,02_CI Endowment
10548541,2025,F,W,P,C,1,0,44,05_ILP 2016 - Prulink,02_CI Endowment
10548594,1516,F,M,P,C,1,0,46,01_Endowment,02_CI Endowment
10548707,218,M,M,P,C,1,0,26,02_CI Endowment,02_CI Endowment
10548945,2025,M,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10549060,218,F,M,P,C,1,0,45,02_CI Endowment,02_CI Endowment
10549102,1516,F,M,P,C,1,0,36,05_ILP 2016 - Prulink,02_CI Endowment
10549262,2218,M,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10549416,1078,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10549550,1078,M,M,P,C,1,0,32,02_CI Endowment,02_CI Endowment
10549748,1516,M,M,P,C,1,0,47,05_ILP 2016 - Prulink,02_CI Endowment
10550056,243,F,M,P,C,1,0,20,04_PruCare Plus,02_CI Endowment
10550187,1516,M,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10550665,1516,F,M,P,C,1,0,55,05_ILP 2016 - Prulink,02_CI Endowment
10550683,218,F,M,P,C,1,0,27,05_ILP 2016 - Prulink,02_CI Endowment
10551044,1516,F,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10551333,1516,F,M,P,C,1,0,57,05_ILP 2016 - Prulink,02_CI Endowment
10551915,218,F,M,P,C,1,0,41,02_CI Endowment,02_CI Endowment
10552169,1516,M,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10552330,1078,M,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10552402,1461,M,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10552906,1516,M,M,P,C,1,0,33,02_CI Endowment,02_CI Endowment
10552972,218,F,S,P,C,1,0,27,02_CI Endowment,02_CI Endowment
10553399,243,M,M,P,C,1,0,31,02_CI Endowment,02_CI Endowment
10553505,2025,F,M,P,C,1,0,44,05_ILP 2016 - Prulink,02_CI Endowment
10553860,1078,M,M,P,C,1,0,54,02_CI Endowment,02_CI Endowment
10554379,218,F,M,P,C,1,0,33,05_ILP 2016 - Prulink,02_CI Endowment
10554406,213,M,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10554443,1078,M,M,P,C,1,0,56,02_CI Endowment,02_CI Endowment
10554718,1516,M,M,P,C,1,0,29,02_CI Endowment,02_CI Endowment
10555152,1516,M,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10555203,1078,F,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10555551,2309,F,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10555695,1489,F,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10556390,376,M,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10557927,218,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10558939,376,M,M,P,C,1,0,51,05_ILP 2016 - Prulink,02_CI Endowment
10558972,1078,M,M,P,C,1,0,54,02_CI Endowment,02_CI Endowment
10559110,2025,F,M,P,C,1,0,37,03_Universal life,02_CI Endowment
10559302,2025,M,M,P,C,1,0,49,02_CI Endowment,02_CI Endowment
10559573,8,M,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10560152,1516,F,M,P,C,1,0,49,05_ILP 2016 - Prulink,02_CI Endowment
10560228,1078,F,M,P,C,1,0,52,02_CI Endowment,02_CI Endowment
10560638,2009,F,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10560772,2309,F,M,P,C,1,0,41,01_Endowment,02_CI Endowment
10561035,218,F,M,P,C,1,0,34,02_CI Endowment,02_CI Endowment
10561215,905,F,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10561511,218,F,M,P,C,1,0,28,02_CI Endowment,02_CI Endowment
10561544,218,F,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10561956,1078,F,S,P,C,1,0,35,01_Endowment,02_CI Endowment
10562175,1078,M,M,P,C,1,0,53,02_CI Endowment,02_CI Endowment
10562539,8,M,M,P,C,1,0,41,05_ILP 2016 - Prulink,02_CI Endowment
10562820,1516,F,M,P,C,1,0,36,05_ILP 2016 - Prulink,02_CI Endowment
10563085,2025,M,M,P,C,1,0,49,01_Endowment,02_CI Endowment
10563673,231,M,M,P,C,1,0,33,02_CI Endowment,02_CI Endowment
10563768,1078,F,M,P,C,1,0,47,02_CI Endowment,02_CI Endowment
10564501,1516,F,M,P,C,1,0,55,01_Endowment,02_CI Endowment
10564971,1078,F,M,P,C,1,0,34,05_ILP 2016 - Prulink,02_CI Endowment
10565636,376,M,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10565853,2218,F,M,P,C,1,0,32,02_CI Endowment,02_CI Endowment
10566056,2309,F,M,P,C,1,0,44,02_CI Endowment,02_CI Endowment
10566269,218,F,M,P,C,1,0,26,01_Endowment,02_CI Endowment
10566766,1516,M,M,P,C,1,0,47,02_CI Endowment,02_CI Endowment
10566972,1516,M,M,P,C,1,0,49,02_CI Endowment,02_CI Endowment
10567017,1078,F,M,P,C,1,0,31,04_PruCare Plus,02_CI Endowment
10567178,2309,F,M,P,C,1,0,40,04_PruCare Plus,02_CI Endowment
10567393,1078,F,M,P,C,1,0,47,02_CI Endowment,02_CI Endowment
10567609,1078,F,M,P,C,1,0,42,02_CI Endowment,02_CI Endowment
10567934,2009,F,M,P,C,1,0,22,05_ILP 2016 - Prulink,02_CI Endowment
10570279,2025,F,M,P,C,1,0,28,05_ILP 2016 - Prulink,02_CI Endowment
10570342,2025,M,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10570583,1489,F,M,P,C,1,0,51,02_CI Endowment,02_CI Endowment
10570592,1119,M,M,P,C,1,0,29,02_CI Endowment,02_CI Endowment
10571005,2025,F,M,P,C,1,0,26,02_CI Endowment,02_CI Endowment
10571247,2025,F,M,P,C,1,0,38,03_Universal life,02_CI Endowment
10571290,1516,F,M,P,C,1,0,39,05_ILP 2016 - Prulink,02_CI Endowment
10571351,1516,M,M,P,C,1,0,34,02_CI Endowment,02_CI Endowment
10571829,213,F,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10572430,2309,F,M,P,C,1,0,46,02_CI Endowment,02_CI Endowment
10572970,448,F,M,P,C,1,0,52,02_CI Endowment,02_CI Endowment
10572996,1516,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10573045,2309,F,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10573277,218,M,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10573364,376,M,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10573528,2025,F,M,P,C,1,0,55,02_CI Endowment,02_CI Endowment
10574119,1078,F,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10574663,997,F,M,P,C,1,0,29,02_CI Endowment,02_CI Endowment
10574830,1078,F,M,P,C,1,0,33,02_CI Endowment,02_CI Endowment
10574903,1078,F,M,P,C,1,0,32,02_CI Endowment,02_CI Endowment
10575576,2025,F,M,P,C,1,0,43,04_PruCare Plus,02_CI Endowment
10576324,1078,F,M,P,C,1,0,31,02_CI Endowment,02_CI Endowment
10576347,1078,F,M,P,C,1,0,47,02_CI Endowment,02_CI Endowment
10576609,218,F,M,P,C,1,0,24,04_PruCare Plus,02_CI Endowment
10576669,1078,M,M,P,C,1,0,34,02_CI Endowment,02_CI Endowment
10577688,1078,M,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10578082,1516,F,M,P,C,1,0,47,02_CI Endowment,02_CI Endowment
10580949,1078,M,M,P,C,1,0,55,02_CI Endowment,02_CI Endowment
10581462,8,M,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10581965,801,F,M,P,C,1,0,52,02_CI Endowment,02_CI Endowment
10582074,1078,F,M,P,C,1,0,45,02_CI Endowment,02_CI Endowment
10582965,1078,M,M,P,C,1,0,36,04_PruCare Plus,02_CI Endowment
10582994,2309,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10583014,1078,F,M,P,C,1,0,54,02_CI Endowment,02_CI Endowment
10583344,448,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10583572,218,F,M,P,C,1,0,51,02_CI Endowment,02_CI Endowment
10583751,1078,M,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10584266,1078,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10584646,1078,F,M,P,C,1,0,40,05_ILP 2016 - Prulink,02_CI Endowment
10584720,2025,M,M,P,C,1,0,50,02_CI Endowment,02_CI Endowment
10584913,218,F,M,P,C,1,0,44,02_CI Endowment,02_CI Endowment
10584975,1078,F,M,P,C,1,0,54,05_ILP 2016 - Prulink,02_CI Endowment
10585065,2025,F,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10585283,1516,M,M,P,C,1,0,56,02_CI Endowment,02_CI Endowment
10585346,218,M,S,P,C,1,0,31,02_CI Endowment,02_CI Endowment
10585822,2309,F,M,P,C,1,0,52,02_CI Endowment,02_CI Endowment
10586640,322,M,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10587098,2309,F,M,P,C,1,0,28,01_Endowment,02_CI Endowment
10587656,1078,F,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10587725,218,F,M,P,C,1,0,37,05_ILP 2016 - Prulink,02_CI Endowment
10587736,1516,F,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10588028,218,F,M,P,C,1,0,28,02_CI Endowment,02_CI Endowment
10589208,2309,F,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10589268,1090,M,M,P,C,1,0,45,02_CI Endowment,02_CI Endowment
10589287,1090,M,M,P,C,1,0,39,01_Endowment,02_CI Endowment
10589671,2025,F,M,P,C,1,0,34,02_CI Endowment,02_CI Endowment
10589773,583,F,S,P,C,1,0,27,01_Endowment,02_CI Endowment
10589993,1078,M,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10590446,1599,F,M,P,C,1,0,32,01_Endowment,02_CI Endowment
10590709,1516,M,M,P,C,1,0,42,02_CI Endowment,02_CI Endowment
10590785,2218,F,M,P,C,1,0,28,01_Endowment,02_CI Endowment
10590951,801,M,M,P,C,1,0,27,02_CI Endowment,02_CI Endowment
10591233,1772,M,M,P,C,1,0,40,02_CI Endowment,02_CI Endowment
10591795,1078,F,M,P,C,1,13,33,01_Endowment,02_CI Endowment
10591832,218,M,M,P,C,1,0,23,05_ILP 2016 - Prulink,02_CI Endowment
10592084,2309,F,M,P,C,1,0,30,05_ILP 2016 - Prulink,02_CI Endowment
10592316,2309,F,M,P,C,1,0,40,05_ILP 2016 - Prulink,02_CI Endowment
10592390,456,F,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10592675,1078,M,M,P,C,1,0,45,02_CI Endowment,02_CI Endowment
10593504,1516,F,M,P,C,1,0,53,02_CI Endowment,02_CI Endowment
10593697,1078,F,M,P,C,1,0,52,02_CI Endowment,02_CI Endowment
10594051,1078,M,M,P,C,1,0,42,05_ILP 2016 - Prulink,02_CI Endowment
10594094,1516,M,M,P,C,1,15,16,01_Endowment,02_CI Endowment
10595298,2499,F,M,P,C,1,0,34,05_ILP 2016 - Prulink,02_CI Endowment
10595771,1078,M,M,P,C,1,0,55,02_CI Endowment,02_CI Endowment
10596150,432,M,M,P,C,1,0,38,02_CI Endowment,02_CI Endowment
10596616,1078,F,M,P,C,1,0,55,02_CI Endowment,02_CI Endowment
10596751,448,F,M,P,C,1,0,28,05_ILP 2016 - Prulink,02_CI Endowment
10596856,1078,M,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10597053,1078,F,M,P,C,1,0,42,02_CI Endowment,02_CI Endowment
10597450,1516,M,M,P,C,1,0,48,02_CI Endowment,02_CI Endowment
10597679,2309,F,M,P,C,1,0,27,01_Endowment,02_CI Endowment
10597882,2019,F,M,P,C,1,0,39,02_CI Endowment,02_CI Endowment
10598117,1078,M,M,P,C,1,0,45,02_CI Endowment,02_CI Endowment
10598268,2192,M,M,P,C,1,0,35,02_CI Endowment,02_CI Endowment
10598343,1516,M,M,P,C,1,0,42,02_CI Endowment,02_CI Endowment
10599094,218,F,M,P,C,1,0,36,02_CI Endowment,02_CI Endowment
10600129,430,M,M,P,C,1,0,39,05_ILP 2016 - Prulink,02_CI Endowment
10600328,218,F,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
10600586,1516,F,M,P,C,1,0,51,05_ILP 2016 - Prulink,02_CI Endowment
10600726,2317,F,M,P,C,1,0,26,05_ILP 2016 - Prulink,02_CI Endowment
10600753,1078,M,M,P,C,1,0,31,04_PruCare Plus,02_CI Endowment
10600906,1516,F,M,P,C,1,0,53,02_CI Endowment,02_CI Endowment
10601044,1004,M,M,P,C,1,0,52,02_CI Endowment,02_CI Endowment
10601666,1516,M,M,P,C,1,0,43,02_CI Endowment,02_CI Endowment
10601719,1401,M,M,P,C,1,0,37,02_CI Endowment,02_CI Endowment
